H_sed,Vs_sed0,Vs_sedz,K_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle,misfit
0.7947453857969078,0.824460592940527,3.5,2.1325986274951934,23.077603674097382,3.8029335005278426,1.572968995526794,38.30309626301704,4.020264093713287,1.8906660417907826,4.618564106934806,1.7518952354443598,43.36195643957997
0.7632884393389774,0.830477456191206,2.800355783251516,2.1929347719398993,24.274551009706613,3.8357620614484493,1.582559368196504,38.172207897247326,4.004489668081896,1.9,4.600508245057804,1.7532864586375094,43.36419870408382
0.6464643409433374,0.8211034274467277,2.9892773406046595,2.2053441527092414,23.258190494188185,3.8062352428450983,1.6409791266405476,37.904542826318114,4.003056673416563,1.8963334457229488,4.61213498515921,1.7608581554715594,43.36614819636351
0.6420083262621625,0.823793278514631,3.0542626633260586,2.2078920447630153,23.965234707495274,3.8231466193609,1.5890316163749938,38.074726984330646,3.9919979422716865,1.9,4.607167607135054,1.7602928785065126,43.37156852138909
0.7134782113697629,0.8329414349783425,3.1179775013764726,2.12494202648815,25.0,3.8594881306987223,1.6146514186736485,38.47465747403909,4.00557541235729,1.8965848639355136,4.610594236656751,1.754354378378875,43.378568085945396
0.5746144260958462,0.8277082323227979,2.636179813223637,2.2124086996523555,22.640121360204233,3.848253285483461,1.5726849940827041,38.08240290192784,3.9891003528435616,1.9,4.6179138139648,1.75,43.389883084451384
0.6617212159590462,0.8242079940660056,2.9021674619221254,2.2302597524510244,24.798560199611213,3.7819889506836306,1.617237107739509,38.05954548633653,3.9870671271753935,1.9,4.599757451509654,1.7577390783115263,43.39903293696442
0.7312758711439014,0.833472246301172,2.9250323514357515,2.191658997409512,25.0,3.8428079537283715,1.6397165060231915,37.90164732729281,3.9777113188170263,1.9,4.596663776509201,1.7536457043231326,43.407980840057895
0.5586960693436115,0.8273338902142245,2.434377400661373,2.242748053364762,24.923244728210978,3.7549088534798867,1.6228332797175051,37.8568641802514,3.9728166984489515,1.8856199816923882,4.605655492560511,1.75,43.40865890017672
0.7148978050198579,0.824866179440861,3.5,2.228833576523361,22.465434957438486,3.7584954079197135,1.5948990213512186,38.3396230949566,4.036056035174391,1.8952276473285108,4.651665544286734,1.765013668434896,43.410638677092855
0.6970371309578032,0.8243910781164235,3.5,2.243380731989818,25.0,3.692536825320579,1.615240389792556,37.77023383832426,4.005128595688323,1.8848340800507943,4.604230106385098,1.7561829728574407,43.41269422133263
0.7886466918310507,0.82930349295163,3.4068801109459748,2.2417670329761026,24.37297720030251,3.824235791920521,1.6115538140520305,38.24737276787291,4.012882386897751,1.876479161204786,4.589374153926022,1.7544381267260822,43.418307935814475
0.6649463186383999,0.8231593263140882,3.3271741661521936,2.1334721231438385,24.576923330619174,3.8042097067580483,1.6360933750958324,37.95443007455279,3.989728150220677,1.8863664931655038,4.609667043430794,1.754651650055148,43.42129099013806
0.5059789680501718,0.8251235344530493,3.5,2.1605878031621835,25.0,3.7560424137309565,1.6097133842249798,38.066271808955825,3.9856375191203646,1.894852102389434,4.629418040320738,1.7643286165166638,43.422170786822186
0.6682294101573273,0.8246982341627277,3.205749916389376,2.1793331086819605,25.0,3.77230875851157,1.6060152652669595,38.131078086551234,3.992580151185369,1.8966889658193924,4.573852339502069,1.7647141665703259,43.425313529105836
0.7712241141430615,0.8271219787783978,3.390001073075659,2.23060141479387,24.117836371029203,3.77099682640249,1.6015853675294502,38.44839443717409,4.056598868893167,1.8959593950742462,4.67111614381942,1.7551360058930412,43.42675784023829
0.7715208210796405,0.8269883381797165,3.5,2.1843083298749764,23.987607278203598,3.833447681317955,1.6390330889560139,37.77453339260555,3.964883783878821,1.8949140630720525,4.592926965037168,1.751839224456027,43.43119501889039
0.6678975520889507,0.8229136365131222,3.034109732721882,2.2605911814372304,25.0,3.7068134871264578,1.617078688816584,37.56217665824483,3.9939333623738946,1.892734836575117,4.61141670298799,1.7551892145145915,43.43545553182887
0.6545969657485626,0.8287230212553766,3.3587356100591164,2.2533158130019553,25.0,3.738225748801809,1.626498016642772,37.96639996659727,4.00111140137298,1.9,4.6082082252282675,1.760909429139934,43.43676779150727
0.5621727953444672,0.8243881742432718,2.377351034126903,2.1711563138764305,23.927943835606897,3.8757977580206986,1.5944252233266965,38.32741541025768,4.0152216399564225,1.8961876473295503,4.637778338502536,1.75,43.43880816977835
0.8126812022321992,0.8344453869120412,3.0776118755122415,2.212232167409352,25.0,3.8523871384302,1.598532668782094,38.48318216189924,4.026727498738875,1.9,4.562123758696153,1.7628646974070898,43.44085645073878
0.6840135329682367,0.819662751769709,3.36805052668239,2.197294781642094,23.995152218898248,3.868405040643723,1.5509226919039119,38.36761671264185,3.9904638262713545,1.9,4.625450252954342,1.7582415944296284,43.444815885337974
0.5527100397449272,0.8243217134376836,2.710812345038098,2.25966114789287,25.0,3.766220416151384,1.6274044808724941,37.87763212299131,4.016533949373335,1.8940998648607534,4.604887756310088,1.7703775820455632,43.4453805268834
0.5987177992391048,0.8224671290377529,2.7024501741771654,2.2118403314944937,23.30379621980937,3.860508344547219,1.578319225770061,38.38901864277488,3.983136584494246,1.9,4.635365420625522,1.75,43.448061842060625
0.5573378403740274,0.8185383636444294,2.550777238710447,2.1947849204325234,24.986642391907083,3.7805564077030134,1.629950367932392,37.98711195940767,3.996260016553451,1.883438375884454,4.6125528836403245,1.75,43.44865213771836
0.7165615702756382,0.8319664163928873,2.986361152490885,2.211803159573384,25.0,3.7707419941826044,1.6176969303365987,37.96604059696061,3.9843621064981365,1.9,4.60176694172954,1.7549008834361493,43.45178106102707
0.5600281745477963,0.825166601578196,2.525104025988128,2.247663194064801,24.93729006492327,3.7114714640911597,1.6389183853532951,37.86605772688503,4.009464266216238,1.9,4.622958157934121,1.7681184360066096,43.45796204329283
0.8289028894060282,0.8243861095564693,3.5,2.1690186012983204,23.10760657623387,3.8071379938679093,1.594033432754142,38.4980617671586,4.0197928109777425,1.8834739845124466,4.609098601387386,1.757225910665001,43.459983573052085
0.7023514806597331,0.8239342506652861,3.0969427366196727,2.2205024638423727,24.602741698849613,3.8324263556991935,1.6065964036405935,38.36381160313722,4.021071731530119,1.9,4.579620100090931,1.7638661550654728,43.46185280629277
